StudentID,Grade,Term,FeesDue,FeesPaid,PaymentStatus,PaymentDate,Balance,DaysLate
SM4848,Form 1,Term 2,343,159,Partial,2026-01-30,184,0
SM4849,Form 3,Term 3,251,697,Unpaid,2026-02-05,0,0
SM4850,Form 1,Term 3,410,278,Paid,2026-03-17,132,0
SM4851,Form 2,Term 1,400,650,Paid,2026-01-17,0,0
SM4852,Form 6,Term 1,785,731,Unpaid,2026-01-04,54,0
SM4853,Form 2,Term 1,310,103,Paid,2026-02-11,207,0
SM4854,Form 2,Term 2,509,568,Paid,2026-02-17,0,0
SM4855,Form 4,Term 3,703,291,Unpaid,2026-03-18,412,0
SM4856,Form 3,Term 1,294,465,Partial,2026-01-31,0,0
SM4857,Form 1,Term 3,333,36,Paid,2026-04-12,297,0
SM4858,Form 5,Term 2,495,53,Paid,2026-04-18,442,0
SM4859,Form 6,Term 2,337,428,Partial,2026-03-10,0,0
SM4860,Form 1,Term 1,328,821,Partial,2026-04-27,0,0
SM4861,Form 2,Term 1,561,12,Paid,2026-03-22,549,0
SM4862,Form 1,Term 1,829,259,Paid,2026-04-04,570,0
SM4863,Form 1,Term 3,577,262,Paid,2026-04-25,315,0
SM4864,Form 2,Term 1,540,7,Paid,2026-04-11,533,0
SM4865,Form 2,Term 2,642,195,Paid,2026-04-22,447,0
SM4866,Form 2,Term 3,570,757,Late,2026-03-05,0,9
SM4867,Form 1,Term 1,350,88,Partial,2026-01-13,262,0
SM4868,Form 2,Term 1,564,112,Paid,2026-04-01,452,0
SM4869,Form 2,Term 1,619,217,Unpaid,2026-01-12,402,0
SM4870,Form 6,Term 1,582,416,Paid,2026-03-14,166,0
SM4871,Form 1,Term 2,539,229,Paid,2026-03-18,310,0
SM4872,Form 1,Term 2,840,629,Paid,2026-04-18,211,0
SM4873,Form 1,Term 1,253,424,Paid,2026-04-25,0,0
SM4874,Form 2,Term 1,675,463,Paid,2026-03-01,212,0
SM4875,Form 3,Term 3,681,705,Paid,2026-03-06,0,0
SM4876,Form 4,Term 1,544,646,Unpaid,2026-01-19,0,0
SM4877,Form 3,Term 2,332,711,Paid,2026-04-12,0,0
SM4878,Form 6,Term 3,339,676,Unpaid,2026-04-24,0,0
SM4879,Form 4,Term 2,898,257,Paid,2026-01-08,641,0
SM4880,Form 1,Term 2,868,514,Partial,2026-03-20,354,0
SM4881,Form 1,Term 3,659,318,Partial,2026-03-05,341,0
SM4882,Form 4,Term 3,272,520,Late,2026-04-22,0,7
SM4883,Form 1,Term 2,806,70,Unpaid,2026-02-11,736,0
SM4884,Form 3,Term 2,892,404,Partial,2026-02-09,488,0
SM4885,Form 5,Term 2,891,763,Paid,2026-04-14,128,0
SM4886,Form 4,Term 2,506,606,Paid,2026-01-26,0,0
SM4887,Form 3,Term 2,684,383,Unpaid,2026-04-12,301,0
SM4888,Form 2,Term 3,282,560,Paid,2026-03-28,0,0
SM4889,Form 1,Term 1,493,798,Partial,2026-02-28,0,0
SM4890,Form 1,Term 1,506,147,Late,2026-03-24,359,26
SM4891,Form 6,Term 3,471,859,Paid,2026-04-24,0,0
SM4892,Form 2,Term 3,439,832,Paid,2026-02-24,0,0
SM4893,Form 2,Term 3,835,814,Unpaid,2026-01-02,21,0
SM4894,Form 1,Term 3,786,245,Partial,2026-03-14,541,0
SM4895,Form 3,Term 2,798,370,Paid,2026-03-14,428,0
SM4896,Form 3,Term 3,479,48,Late,2026-01-29,431,22
SM4897,Form 2,Term 1,342,199,Unpaid,2026-03-03,143,0
SM4898,Form 1,Term 2,546,433,Paid,2026-02-11,113,0
SM4899,Form 1,Term 2,472,516,Partial,2026-02-26,0,0
SM4900,Form 1,Term 2,290,864,Paid,2026-03-06,0,0
SM4901,Form 3,Term 2,350,245,Paid,2026-01-05,105,0
SM4902,Form 1,Term 1,510,515,Partial,2026-03-18,0,0
SM4903,Form 1,Term 2,280,136,Paid,2026-04-12,144,0
SM4904,Form 6,Term 2,705,223,Paid,2026-04-20,482,0
SM4905,Form 3,Term 1,369,313,Paid,2026-01-02,56,0
SM4906,Form 1,Term 1,416,550,Paid,2026-04-05,0,0
SM4907,Form 1,Term 3,512,483,Paid,2026-04-20,29,0
SM4908,Form 1,Term 2,832,521,Late,2026-04-11,311,8
SM4909,Form 4,Term 1,676,43,Late,2026-02-05,633,14
SM4910,Form 1,Term 3,300,526,Late,2026-01-08,0,19
SM4911,Form 1,Term 2,699,204,Unpaid,2026-01-28,495,0
SM4912,Form 2,Term 1,670,74,Paid,2026-02-21,596,0
SM4913,Form 2,Term 2,373,836,Unpaid,2026-04-30,0,0
SM4914,Form 2,Term 3,437,193,Paid,2026-03-07,244,0
SM4915,Form 5,Term 1,703,19,Paid,2026-04-30,684,0
SM4916,Form 4,Term 2,879,526,Paid,2026-03-26,353,0
SM4917,Form 1,Term 1,864,307,Paid,2026-03-07,557,0
SM4918,Form 1,Term 2,271,6,Unpaid,2026-03-18,265,0
SM4919,Form 1,Term 3,592,534,Partial,2026-04-02,58,0
SM4920,Form 2,Term 1,499,756,Paid,2026-04-19,0,0
SM4921,Form 2,Term 2,824,8,Paid,2026-03-21,816,0
SM4922,Form 3,Term 2,574,856,Paid,2026-02-21,0,0
SM4923,Form 3,Term 1,783,419,Partial,2026-02-07,364,0
SM4924,Form 2,Term 3,793,530,Paid,2026-01-07,263,0
SM4925,Form 3,Term 2,629,547,Paid,2026-01-03,82,0
SM4926,Form 1,Term 1,253,772,Paid,2026-01-09,0,0
SM4927,Form 3,Term 2,880,805,Paid,2026-03-22,75,0
SM4928,Form 2,Term 3,767,768,Unpaid,2026-02-17,0,0
SM4929,Form 1,Term 1,726,781,Partial,2026-01-08,0,0
SM4930,Form 3,Term 2,462,674,Late,2026-02-26,0,18
SM4931,Form 1,Term 1,621,92,Paid,2026-03-11,529,0
SM4932,Form 4,Term 3,342,290,Paid,2026-01-21,52,0
SM4933,Form 1,Term 3,672,494,Paid,2026-01-11,178,0
SM4934,Form 1,Term 1,775,238,Unpaid,2026-03-01,537,0
SM4935,Form 3,Term 1,462,116,Unpaid,2026-04-23,346,0
SM4936,Form 3,Term 1,294,118,Late,2026-03-15,176,28
SM4937,Form 4,Term 3,588,360,Late,2026-04-25,228,16
SM4938,Form 3,Term 3,601,587,Paid,2026-04-23,14,0
SM4939,Form 3,Term 1,426,607,Paid,2026-03-30,0,0
SM4940,Form 1,Term 3,648,781,Paid,2026-02-15,0,0
SM4941,Form 1,Term 3,434,859,Paid,2026-03-17,0,0
SM4942,Form 1,Term 1,641,450,Paid,2026-01-02,191,0
SM4943,Form 2,Term 1,414,424,Paid,2026-01-12,0,0
SM4944,Form 3,Term 3,293,515,Partial,2026-04-29,0,0
SM4945,Form 5,Term 3,386,93,Paid,2026-01-11,293,0
SM4946,Form 2,Term 2,770,658,Paid,2026-03-29,112,0
SM4947,Form 3,Term 1,409,787,Paid,2026-02-17,0,0
SM4948,Form 3,Term 1,457,266,Paid,2026-03-01,191,0
SM4949,Form 2,Term 2,477,168,Paid,2026-01-31,309,0
SM4950,Form 1,Term 1,741,208,Unpaid,2026-04-15,533,0
SM4951,Form 3,Term 1,497,76,Unpaid,2026-04-01,421,0
SM4952,Form 3,Term 2,644,636,Unpaid,2026-02-20,8,0
SM4953,Form 1,Term 2,659,188,Partial,2026-01-04,471,0
SM4954,Form 2,Term 2,381,28,Paid,2026-01-07,353,0
SM4955,Form 6,Term 3,765,261,Paid,2026-02-22,504,0
SM4956,Form 2,Term 1,896,317,Partial,2026-01-22,579,0
SM4957,Form 1,Term 1,704,197,Paid,2026-03-03,507,0
SM4958,Form 3,Term 2,429,498,Paid,2026-04-23,0,0
SM4959,Form 2,Term 1,346,521,Unpaid,2026-02-10,0,0
SM4960,Form 1,Term 2,671,775,Unpaid,2026-02-26,0,0
SM4961,Form 2,Term 1,565,381,Paid,2026-04-03,184,0
SM4962,Form 2,Term 1,317,164,Partial,2026-03-23,153,0
SM4963,Form 2,Term 2,304,834,Paid,2026-04-06,0,0
SM4964,Form 3,Term 2,547,738,Late,2026-02-18,0,19
SM4965,Form 1,Term 3,860,31,Paid,2026-03-26,829,0
SM4966,Form 6,Term 1,386,717,Partial,2026-04-06,0,0
SM4967,Form 2,Term 1,282,869,Unpaid,2026-01-03,0,0
SM4968,Form 1,Term 2,831,171,Paid,2026-04-17,660,0
SM4969,Form 2,Term 2,320,36,Late,2026-02-07,284,17
SM4970,Form 1,Term 2,766,619,Paid,2026-01-02,147,0
SM4971,Form 2,Term 1,582,662,Paid,2026-01-12,0,0
SM4972,Form 3,Term 2,864,221,Paid,2026-03-10,643,0
SM4973,Form 3,Term 2,365,669,Unpaid,2026-04-14,0,0
SM4974,Form 2,Term 2,706,275,Partial,2026-02-23,431,0
SM4975,Form 1,Term 1,548,762,Partial,2026-02-14,0,0
SM4976,Form 3,Term 3,512,339,Paid,2026-01-24,173,0
SM4977,Form 6,Term 1,851,455,Late,2026-04-28,396,4
SM4978,Form 1,Term 2,752,727,Paid,2026-03-09,25,0
SM4979,Form 5,Term 3,395,150,Unpaid,2026-04-11,245,0
SM4980,Form 6,Term 3,644,74,Partial,2026-01-25,570,0
SM4981,Form 1,Term 2,309,580,Paid,2026-03-12,0,0
SM4982,Form 3,Term 2,826,161,Unpaid,2026-03-27,665,0
SM4983,Form 3,Term 2,336,478,Partial,2026-04-10,0,0
SM4984,Form 3,Term 1,798,423,Paid,2026-03-11,375,0
SM4985,Form 2,Term 2,371,297,Partial,2026-03-29,74,0
SM4986,Form 3,Term 2,532,585,Partial,2026-01-30,0,0
SM4987,Form 3,Term 1,740,813,Late,2026-04-15,0,25
SM4988,Form 2,Term 1,426,364,Paid,2026-03-26,62,0
SM4989,Form 3,Term 1,570,59,Paid,2026-02-12,511,0
SM4990,Form 6,Term 3,889,849,Partial,2026-04-03,40,0
SM4991,Form 3,Term 1,444,898,Paid,2026-04-30,0,0
SM4992,Form 4,Term 2,319,483,Paid,2026-03-19,0,0
SM4993,Form 3,Term 1,418,72,Unpaid,2026-01-01,346,0
SM4994,Form 4,Term 2,596,402,Partial,2026-01-05,194,0
SM4995,Form 1,Term 1,558,32,Late,2026-04-27,526,13
SM4996,Form 2,Term 1,699,328,Paid,2026-04-14,371,0
SM4997,Form 2,Term 2,389,833,Paid,2026-02-07,0,0
SM4998,Form 5,Term 3,474,795,Paid,2026-03-13,0,0
SM4999,Form 4,Term 2,597,721,Paid,2026-02-24,0,0
